file,issue,row,col,original,cleaned
purchase_bills\SATTI_APTS_Bill_04_BILL08905.xlsx,UNPARSEABLE_AMOUNT,6,rate,Grand Total:,
purchase_bills\SATTI_APTS_Bill_04_BILL08905.xlsx,UNPARSEABLE_AMOUNT,7,rate,Payment Status:,
purchase_bills\SATTI_APTS_Bill_04_BILL08905.xlsx,UNPARSEABLE_AMOUNT,7,amount,Partial,
purchase_bills\SATTI_APTS_Bill_05_BILL-12-424.xlsx,UNPARSEABLE_AMOUNT,7,rate,Grand Total:,
purchase_bills\SATTI_APTS_Bill_05_BILL-12-424.xlsx,UNPARSEABLE_AMOUNT,8,rate,Payment Status:,
purchase_bills\SATTI_APTS_Bill_06_BILL17135.xlsx,UNPARSEABLE_AMOUNT,9,rate,Grand Total:,
purchase_bills\SATTI_APTS_Bill_06_BILL17135.xlsx,UNPARSEABLE_AMOUNT,10,rate,Payment Status:,
purchase_bills\SATTI_APTS_Bill_07_BILL08873.xlsx,UNPARSEABLE_AMOUNT,6,rate,Grand Total:,
purchase_bills\SATTI_APTS_Bill_07_BILL08873.xlsx,UNPARSEABLE_AMOUNT,7,rate,Payment Status:,
purchase_bills\SATTI_APTS_Bill_07_BILL08873.xlsx,UNPARSEABLE_AMOUNT,7,amount,PAID,
purchase_bills\SATTI_APTS_Bill_08_BILL 15 530.xlsx,UNPARSEABLE_AMOUNT,12,rate,TBD,
purchase_bills\SATTI_APTS_Bill_08_BILL 15 530.xlsx,UNPARSEABLE_AMOUNT,13,rate,Grand Total:,
purchase_bills\SATTI_APTS_Bill_08_BILL 15 530.xlsx,UNPARSEABLE_AMOUNT,14,rate,Payment Status:,
purchase_bills\SATTI_APTS_Bill_08_BILL 15 530.xlsx,UNPARSEABLE_AMOUNT,14,amount,PAID,
purchase_bills\SATTI_APTS_Bill_08_BILL 15 530.xlsx,UNPARSEABLE_AMOUNT,12,total,TBD,
purchase_bills\SATTI_APTS_Bill_09_BILL 14 709.xlsx,UNPARSEABLE_AMOUNT,7,rate,Grand Total:,
purchase_bills\SATTI_APTS_Bill_09_BILL 14 709.xlsx,UNPARSEABLE_AMOUNT,8,rate,Payment Status:,
purchase_bills\SATTI_APTS_Bill_09_BILL 14 709.xlsx,UNPARSEABLE_AMOUNT,8,amount,Partial,
purchase_bills\SATTI_APTS_Bill_10_BILL-18-449.xlsx,UNPARSEABLE_AMOUNT,14,amount,PAID,
purchase_bills\SATTI_APTS_Bill_11_BILL 12 215.xlsx,UNPARSEABLE_AMOUNT,13,rate,Grand Total:,
purchase_bills\SATTI_APTS_Bill_11_BILL 12 215.xlsx,UNPARSEABLE_AMOUNT,14,rate,Payment Status:,
purchase_bills\SATTI_APTS_Bill_11_BILL 12 215.xlsx,UNPARSEABLE_AMOUNT,14,amount,PAID,
purchase_bills\SATTI_APTS_Bill_12_BILL_11_329.xlsx,UNPARSEABLE_AMOUNT,6,rate,Grand Total:,
purchase_bills\SATTI_APTS_Bill_12_BILL_11_329.xlsx,UNPARSEABLE_AMOUNT,7,rate,Payment Status:,
purchase_bills\SATTI_APTS_Bill_12_BILL_11_329.xlsx,UNPARSEABLE_AMOUNT,7,amount,UNPAID,
purchase_bills\SATTI_APTS_Bill_13_BILL_08_244.xlsx,UNPARSEABLE_AMOUNT,9,rate,TBD,
purchase_bills\SATTI_APTS_Bill_13_BILL_08_244.xlsx,UNPARSEABLE_AMOUNT,10,rate,Grand Total:,
purchase_bills\SATTI_APTS_Bill_13_BILL_08_244.xlsx,UNPARSEABLE_AMOUNT,11,rate,Payment Status:,
purchase_bills\SATTI_APTS_Bill_14_BILL16758.xlsx,UNPARSEABLE_AMOUNT,11,rate,TBD,
purchase_bills\SATTI_APTS_Bill_14_BILL16758.xlsx,UNPARSEABLE_AMOUNT,13,rate,Grand Total:,
purchase_bills\SATTI_APTS_Bill_14_BILL16758.xlsx,UNPARSEABLE_AMOUNT,14,rate,Payment Status:,
purchase_bills\SATTI_APTS_Bill_14_BILL16758.xlsx,UNPARSEABLE_AMOUNT,14,amount,UNPAID,
purchase_bills\SATTI_APTS_Bill_15_BILL_16_005.xlsx,UNPARSEABLE_AMOUNT,11,rate,Grand Total:,
purchase_bills\SATTI_APTS_Bill_15_BILL_16_005.xlsx,UNPARSEABLE_AMOUNT,12,rate,Payment Status:,
purchase_bills\SATTI_APTS_Bill_15_BILL_16_005.xlsx,UNPARSEABLE_AMOUNT,12,amount,Partial,
purchase_bills\SATTI_APTS_Bill_16_BILL-18-350.xlsx,UNPARSEABLE_AMOUNT,6,rate,Grand Total:,
purchase_bills\SATTI_APTS_Bill_16_BILL-18-350.xlsx,UNPARSEABLE_AMOUNT,7,rate,Payment Status:,
purchase_bills\SATTI_APTS_Bill_16_BILL-18-350.xlsx,UNPARSEABLE_AMOUNT,7,amount,UNPAID,
purchase_bills\SATTI_APTS_Bill_17_BILL11677.xlsx,UNPARSEABLE_AMOUNT,8,rate,Grand Total:,
purchase_bills\SATTI_APTS_Bill_17_BILL11677.xlsx,UNPARSEABLE_AMOUNT,9,rate,Payment Status:,
purchase_bills\SATTI_APTS_Bill_17_BILL11677.xlsx,UNPARSEABLE_AMOUNT,9,amount,UNPAID,
purchase_bills\SATTI_APTS_Bill_18_BILL_13_487.xlsx,UNPARSEABLE_AMOUNT,8,rate,Grand Total:,
purchase_bills\SATTI_APTS_Bill_18_BILL_13_487.xlsx,UNPARSEABLE_AMOUNT,9,rate,Payment Status:,
purchase_bills\SATTI_APTS_Bill_18_BILL_13_487.xlsx,UNPARSEABLE_AMOUNT,9,amount,pending,
purchase_bills\SATTI_APTS_Bill_18_BILL_13_487.xlsx,UNPARSEABLE_AMOUNT,5,gst,TBD,
purchase_bills\SATTI_APTS_Bill_19_BILL-11-731.xlsx,UNPARSEABLE_AMOUNT,11,rate,Grand Total:,
purchase_bills\SATTI_APTS_Bill_19_BILL-11-731.xlsx,UNPARSEABLE_AMOUNT,12,rate,Payment Status:,
purchase_bills\SATTI_APTS_Bill_19_BILL-11-731.xlsx,UNPARSEABLE_AMOUNT,12,amount,Partial,
purchase_bills\SATTI_APTS_Bill_20_BILL 18 697.xlsx,UNPARSEABLE_AMOUNT,10,rate,TBD,
purchase_bills\SATTI_APTS_Bill_20_BILL 18 697.xlsx,UNPARSEABLE_AMOUNT,11,rate,Grand Total:,
purchase_bills\SATTI_APTS_Bill_20_BILL 18 697.xlsx,UNPARSEABLE_AMOUNT,12,rate,Payment Status:,
purchase_bills\SATTI_APTS_Bill_20_BILL 18 697.xlsx,UNPARSEABLE_AMOUNT,5,amount,TBD,
purchase_bills\SATTI_APTS_Bill_20_BILL 18 697.xlsx,UNPARSEABLE_AMOUNT,10,amount,TBD,
purchase_bills\SATTI_APTS_Bill_20_BILL 18 697.xlsx,UNPARSEABLE_AMOUNT,12,amount,PAID,
purchase_bills\SATTI_APTS_Bill_21_BILL-06-405.xlsx,UNPARSEABLE_AMOUNT,8,rate,Grand Total:,
purchase_bills\SATTI_APTS_Bill_21_BILL-06-405.xlsx,UNPARSEABLE_AMOUNT,9,rate,Payment Status:,
purchase_bills\SATTI_APTS_Bill_22_BILL 17 874.xlsx,UNPARSEABLE_AMOUNT,5,rate,Grand Total:,
purchase_bills\SATTI_APTS_Bill_22_BILL 17 874.xlsx,UNPARSEABLE_AMOUNT,6,rate,Payment Status:,
purchase_bills\SATTI_APTS_Bill_23_BILL_18_121.xlsx,UNPARSEABLE_AMOUNT,10,rate,Grand Total:,
purchase_bills\SATTI_APTS_Bill_23_BILL_18_121.xlsx,UNPARSEABLE_AMOUNT,11,rate,Payment Status:,
purchase_bills\SATTI_APTS_Bill_24_BILL13242.xlsx,UNPARSEABLE_AMOUNT,4,rate,TBD,
purchase_bills\SATTI_APTS_Bill_24_BILL13242.xlsx,UNPARSEABLE_AMOUNT,10,rate,Grand Total:,
purchase_bills\SATTI_APTS_Bill_24_BILL13242.xlsx,UNPARSEABLE_AMOUNT,11,rate,Payment Status:,
purchase_bills\SATTI_APTS_Bill_25_BILL17047.xlsx,UNPARSEABLE_AMOUNT,9,rate,Grand Total:,
purchase_bills\SATTI_APTS_Bill_25_BILL17047.xlsx,UNPARSEABLE_AMOUNT,10,rate,Payment Status:,
purchase_bills\SATTI_APTS_Bill_25_BILL17047.xlsx,UNPARSEABLE_AMOUNT,10,amount,Partial,
purchase_bills\SATTI_MALL_Bill_01_BILL 11 585.xlsx,UNPARSEABLE_AMOUNT,6,rate,Grand Total:,
purchase_bills\SATTI_MALL_Bill_01_BILL 11 585.xlsx,UNPARSEABLE_AMOUNT,7,rate,Payment Status:,
purchase_bills\SATTI_MALL_Bill_01_BILL 11 585.xlsx,UNPARSEABLE_AMOUNT,7,amount,pending,
purchase_bills\SATTI_MALL_Bill_02_BILL06130.xlsx,UNPARSEABLE_AMOUNT,9,rate,Grand Total:,
purchase_bills\SATTI_MALL_Bill_02_BILL06130.xlsx,UNPARSEABLE_AMOUNT,10,rate,Payment Status:,
purchase_bills\SATTI_MALL_Bill_02_BILL06130.xlsx,UNPARSEABLE_AMOUNT,10,amount,PAID,
purchase_bills\SATTI_MALL_Bill_02_BILL_06_147.xlsx,UNPARSEABLE_AMOUNT,9,rate,Grand Total:,
purchase_bills\SATTI_MALL_Bill_02_BILL_06_147.xlsx,UNPARSEABLE_AMOUNT,10,rate,Payment Status:,
purchase_bills\SATTI_MALL_Bill_02_BILL_06_147.xlsx,UNPARSEABLE_AMOUNT,10,amount,Partial,
purchase_bills\SATTI_MALL_Bill_03_BILL-16-657.xlsx,UNPARSEABLE_AMOUNT,9,rate,TBD,
purchase_bills\SATTI_MALL_Bill_03_BILL-16-657.xlsx,UNPARSEABLE_AMOUNT,10,rate,Grand Total:,
purchase_bills\SATTI_MALL_Bill_03_BILL-16-657.xlsx,UNPARSEABLE_AMOUNT,11,rate,Payment Status:,
purchase_bills\SATTI_MALL_Bill_03_BILL-16-657.xlsx,UNPARSEABLE_AMOUNT,11,amount,Partial,
purchase_bills\SATTI_MALL_Bill_03_BILL-18-790.xlsx,UNPARSEABLE_AMOUNT,6,rate,Grand Total:,
purchase_bills\SATTI_MALL_Bill_03_BILL-18-790.xlsx,UNPARSEABLE_AMOUNT,7,rate,Payment Status:,
purchase_bills\SATTI_MALL_Bill_03_BILL-18-790.xlsx,UNPARSEABLE_AMOUNT,7,amount,UNPAID,
purchase_bills\SATTI_MALL_Bill_03_BILL-18-790.xlsx,UNPARSEABLE_AMOUNT,4,gst,TBD,
purchase_bills\SATTI_MALL_Bill_04_BILL08621.xlsx,UNPARSEABLE_AMOUNT,5,amount,pending,
purchase_bills\SATTI_MALL_Bill_04_BILL16042.xlsx,UNPARSEABLE_AMOUNT,5,rate,Grand Total:,
purchase_bills\SATTI_MALL_Bill_04_BILL16042.xlsx,UNPARSEABLE_AMOUNT,6,rate,Payment Status:,
purchase_bills\SATTI_MALL_Bill_05_BILL-08-532.xlsx,UNPARSEABLE_AMOUNT,11,rate,Grand Total:,
purchase_bills\SATTI_MALL_Bill_05_BILL-08-532.xlsx,UNPARSEABLE_AMOUNT,12,rate,Payment Status:,
purchase_bills\SATTI_MALL_Bill_05_BILL-08-532.xlsx,UNPARSEABLE_AMOUNT,12,amount,Partial,
purchase_bills\SATTI_MALL_Bill_05_BILL-08-532.xlsx,UNPARSEABLE_AMOUNT,5,gst,TBD,
purchase_bills\SATTI_MALL_Bill_05_BILL-08-532.xlsx,UNPARSEABLE_AMOUNT,8,total,TBD,
purchase_bills\SATTI_MALL_Bill_05_BILL13980.xlsx,UNPARSEABLE_AMOUNT,5,rate,TBD,
purchase_bills\SATTI_MALL_Bill_05_BILL13980.xlsx,UNPARSEABLE_AMOUNT,6,rate,Grand Total:,
purchase_bills\SATTI_MALL_Bill_05_BILL13980.xlsx,UNPARSEABLE_AMOUNT,7,rate,Payment Status:,
purchase_bills\SATTI_MALL_Bill_05_BILL13980.xlsx,UNPARSEABLE_AMOUNT,7,amount,Partial,
purchase_bills\SATTI_MALL_Bill_06_BILL-13-292.xlsx,UNPARSEABLE_AMOUNT,10,rate,Grand Total:,
purchase_bills\SATTI_MALL_Bill_06_BILL-13-292.xlsx,UNPARSEABLE_AMOUNT,11,rate,Payment Status:,
purchase_bills\SATTI_MALL_Bill_06_BILL-13-292.xlsx,UNPARSEABLE_AMOUNT,11,amount,PAID,
purchase_bills\SATTI_MALL_Bill_06_BILL_11_981.xlsx,UNPARSEABLE_AMOUNT,9,rate,Grand Total:,
purchase_bills\SATTI_MALL_Bill_06_BILL_11_981.xlsx,UNPARSEABLE_AMOUNT,10,rate,Payment Status:,
purchase_bills\SATTI_MALL_Bill_06_BILL_11_981.xlsx,UNPARSEABLE_AMOUNT,5,total,TBD,
purchase_bills\SATTI_MALL_Bill_07_BILL06294.xlsx,UNPARSEABLE_AMOUNT,9,rate,Grand Total:,
purchase_bills\SATTI_MALL_Bill_07_BILL06294.xlsx,UNPARSEABLE_AMOUNT,10,rate,Payment Status:,
purchase_bills\SATTI_MALL_Bill_07_BILL06294.xlsx,UNPARSEABLE_AMOUNT,10,amount,pending,
purchase_bills\SATTI_MALL_Bill_07_BILL16508.xlsx,UNPARSEABLE_AMOUNT,6,rate,TBD,
purchase_bills\SATTI_MALL_Bill_07_BILL16508.xlsx,UNPARSEABLE_AMOUNT,8,rate,Grand Total:,
purchase_bills\SATTI_MALL_Bill_07_BILL16508.xlsx,UNPARSEABLE_AMOUNT,9,rate,Payment Status:,
purchase_bills\SATTI_MALL_Bill_07_BILL16508.xlsx,UNPARSEABLE_AMOUNT,9,amount,Partial,
purchase_bills\SATTI_MALL_Bill_08_BILL_14_249.xlsx,UNPARSEABLE_AMOUNT,6,rate,Grand Total:,
purchase_bills\SATTI_MALL_Bill_08_BILL_14_249.xlsx,UNPARSEABLE_AMOUNT,7,rate,Payment Status:,
purchase_bills\SATTI_MALL_Bill_08_BILL_14_249.xlsx,UNPARSEABLE_AMOUNT,7,amount,PAID,
purchase_bills\SATTI_MALL_Bill_08_BILL_16_501.xlsx,UNPARSEABLE_AMOUNT,10,rate,Grand Total:,
purchase_bills\SATTI_MALL_Bill_08_BILL_16_501.xlsx,UNPARSEABLE_AMOUNT,11,rate,Payment Status:,
purchase_bills\SATTI_MALL_Bill_08_BILL_16_501.xlsx,UNPARSEABLE_AMOUNT,11,amount,Partial,
purchase_bills\SATTI_MALL_Bill_08_BILL_16_501.xlsx,UNPARSEABLE_AMOUNT,8,gst,TBD,
purchase_bills\SATTI_MALL_Bill_09_BILL 12 105.xlsx,UNPARSEABLE_AMOUNT,7,rate,Grand Total:,
purchase_bills\SATTI_MALL_Bill_09_BILL 12 105.xlsx,UNPARSEABLE_AMOUNT,8,rate,Payment Status:,
purchase_bills\SATTI_MALL_Bill_10_BILL-07-448.xlsx,UNPARSEABLE_AMOUNT,6,rate,Grand Total:,
purchase_bills\SATTI_MALL_Bill_10_BILL-07-448.xlsx,UNPARSEABLE_AMOUNT,7,rate,Payment Status:,
purchase_bills\SATTI_MALL_Bill_10_BILL-07-448.xlsx,UNPARSEABLE_AMOUNT,7,amount,Partial,
purchase_bills\SATTI_MALL_Bill_10_BILL11449.xlsx,UNPARSEABLE_AMOUNT,10,rate,Grand Total:,
purchase_bills\SATTI_MALL_Bill_10_BILL11449.xlsx,UNPARSEABLE_AMOUNT,11,rate,Payment Status:,
purchase_bills\SATTI_MALL_Bill_10_BILL11449.xlsx,UNPARSEABLE_AMOUNT,10,amount,TBD,
purchase_bills\SATTI_MALL_Bill_10_BILL11449.xlsx,UNPARSEABLE_AMOUNT,11,amount,PAID,
purchase_bills\SATTI_MALL_Bill_11_BILL16990.xlsx,UNPARSEABLE_AMOUNT,6,rate,Grand Total:,
purchase_bills\SATTI_MALL_Bill_11_BILL16990.xlsx,UNPARSEABLE_AMOUNT,7,rate,Payment Status:,
purchase_bills\SATTI_MALL_Bill_11_BILL16990.xlsx,UNPARSEABLE_AMOUNT,1,amount,TBD,
purchase_bills\SATTI_MALL_Bill_11_BILL16990.xlsx,UNPARSEABLE_AMOUNT,7,amount,pending,
purchase_bills\SATTI_MALL_Bill_11_BILL_12_329.xlsx,UNPARSEABLE_AMOUNT,7,rate,Grand Total:,
purchase_bills\SATTI_MALL_Bill_11_BILL_12_329.xlsx,UNPARSEABLE_AMOUNT,8,rate,Payment Status:,
purchase_bills\SATTI_MALL_Bill_11_BILL_12_329.xlsx,UNPARSEABLE_AMOUNT,8,amount,Partial,
purchase_bills\SATTI_MALL_Bill_12_BILL07303.xlsx,UNPARSEABLE_AMOUNT,12,rate,Grand Total:,
purchase_bills\SATTI_MALL_Bill_12_BILL07303.xlsx,UNPARSEABLE_AMOUNT,13,rate,Payment Status:,
purchase_bills\SATTI_MALL_Bill_12_BILL_11_834.xlsx,UNPARSEABLE_AMOUNT,7,amount,pending,
purchase_bills\SATTI_MALL_Bill_13_BILL_13_721.xlsx,UNPARSEABLE_AMOUNT,8,rate,Grand Total:,
purchase_bills\SATTI_MALL_Bill_13_BILL_13_721.xlsx,UNPARSEABLE_AMOUNT,9,rate,Payment Status:,
purchase_bills\SATTI_MALL_Bill_14_BILL_15_360.xlsx,UNPARSEABLE_AMOUNT,5,rate,Grand Total:,
purchase_bills\SATTI_MALL_Bill_14_BILL_15_360.xlsx,UNPARSEABLE_AMOUNT,6,rate,Payment Status:,
purchase_bills\SATTI_MALL_Bill_14_BILL_15_360.xlsx,UNPARSEABLE_AMOUNT,6,amount,PAID,
purchase_bills\SATTI_MALL_Bill_15_BILL16294.xlsx,UNPARSEABLE_AMOUNT,5,rate,Grand Total:,
purchase_bills\SATTI_MALL_Bill_15_BILL16294.xlsx,UNPARSEABLE_AMOUNT,6,rate,Payment Status:,
purchase_bills\SATTI_MALL_Bill_15_BILL16294.xlsx,UNPARSEABLE_AMOUNT,6,amount,pending,
purchase_bills\SATTI_PLAZA_Bill_01_BILL_14_938.xlsx,UNPARSEABLE_AMOUNT,11,rate,Grand Total:,
purchase_bills\SATTI_PLAZA_Bill_01_BILL_14_938.xlsx,UNPARSEABLE_AMOUNT,12,rate,Payment Status:,
purchase_bills\SATTI_PLAZA_Bill_01_BILL_14_938.xlsx,UNPARSEABLE_AMOUNT,12,amount,pending,
purchase_bills\SATTI_PLAZA_Bill_02_BILL-14-700.xlsx,UNPARSEABLE_AMOUNT,13,rate,Grand Total:,
purchase_bills\SATTI_PLAZA_Bill_02_BILL-14-700.xlsx,UNPARSEABLE_AMOUNT,14,rate,Payment Status:,
purchase_bills\SATTI_PLAZA_Bill_02_BILL-14-700.xlsx,UNPARSEABLE_AMOUNT,14,amount,Partial,
purchase_bills\SATTI_PLAZA_Bill_03_BILL-12-215.xlsx,UNPARSEABLE_AMOUNT,8,rate,Grand Total:,
purchase_bills\SATTI_PLAZA_Bill_03_BILL-12-215.xlsx,UNPARSEABLE_AMOUNT,9,rate,Payment Status:,
purchase_bills\SATTI_PLAZA_Bill_03_BILL-12-215.xlsx,UNPARSEABLE_AMOUNT,6,total,TBD,
purchase_bills\SATTI_PLAZA_Bill_04_BILL_16_063.xlsx,UNPARSEABLE_AMOUNT,7,rate,Grand Total:,
purchase_bills\SATTI_PLAZA_Bill_04_BILL_16_063.xlsx,UNPARSEABLE_AMOUNT,8,rate,Payment Status:,
purchase_bills\SATTI_PLAZA_Bill_04_BILL_16_063.xlsx,UNPARSEABLE_AMOUNT,8,amount,PAID,
purchase_bills\SATTI_PLAZA_Bill_05_BILL_12_998.xlsx,UNPARSEABLE_AMOUNT,11,rate,Grand Total:,
purchase_bills\SATTI_PLAZA_Bill_05_BILL_12_998.xlsx,UNPARSEABLE_AMOUNT,12,rate,Payment Status:,
purchase_bills\SATTI_PLAZA_Bill_05_BILL_12_998.xlsx,UNPARSEABLE_AMOUNT,12,amount,UNPAID,
purchase_bills\SATTI_PLAZA_Bill_06_BILL_12_431.xlsx,UNPARSEABLE_AMOUNT,6,rate,Grand Total:,
purchase_bills\SATTI_PLAZA_Bill_06_BILL_12_431.xlsx,UNPARSEABLE_AMOUNT,7,rate,Payment Status:,
purchase_bills\SATTI_PLAZA_Bill_06_BILL_12_431.xlsx,UNPARSEABLE_AMOUNT,7,amount,UNPAID,
purchase_bills\SATTI_PLAZA_Bill_07_BILL13769.xlsx,UNPARSEABLE_AMOUNT,8,amount,PAID,
purchase_bills\SATTI_PLAZA_Bill_08_BILL_15_304.xlsx,UNPARSEABLE_AMOUNT,13,rate,Grand Total:,
purchase_bills\SATTI_PLAZA_Bill_08_BILL_15_304.xlsx,UNPARSEABLE_AMOUNT,14,rate,Payment Status:,
purchase_bills\SATTI_PLAZA_Bill_08_BILL_15_304.xlsx,UNPARSEABLE_AMOUNT,12,amount,TBD,
purchase_bills\SATTI_PLAZA_Bill_08_BILL_15_304.xlsx,UNPARSEABLE_AMOUNT,14,amount,UNPAID,
purchase_bills\SATTI_PLAZA_Bill_09_BILL-14-048.xlsx,UNPARSEABLE_AMOUNT,10,amount,pending,
purchase_bills\SATTI_PLAZA_Bill_10_BILL 17 560.xlsx,UNPARSEABLE_AMOUNT,10,amount,Partial,
purchase_bills\SATTI_PLAZA_Bill_11_BILL-07-056.xlsx,UNPARSEABLE_AMOUNT,6,amount,Partial,
purchase_bills\SATTI_PLAZA_Bill_12_BILL-08-688.xlsx,UNPARSEABLE_AMOUNT,11,rate,Grand Total:,
purchase_bills\SATTI_PLAZA_Bill_12_BILL-08-688.xlsx,UNPARSEABLE_AMOUNT,12,rate,Payment Status:,
purchase_bills\SATTI_PLAZA_Bill_12_BILL-08-688.xlsx,UNPARSEABLE_AMOUNT,12,amount,UNPAID,
purchase_bills\SATTI_PLAZA_Bill_12_BILL-08-688.xlsx,UNPARSEABLE_AMOUNT,2,gst,TBD,
purchase_bills\SATTI_PLAZA_Bill_13_BILL 07 494.xlsx,UNPARSEABLE_AMOUNT,8,rate,Grand Total:,
purchase_bills\SATTI_PLAZA_Bill_13_BILL 07 494.xlsx,UNPARSEABLE_AMOUNT,9,rate,Payment Status:,
purchase_bills\SATTI_PLAZA_Bill_13_BILL 07 494.xlsx,UNPARSEABLE_AMOUNT,9,amount,Partial,
purchase_bills\SATTI_PLAZA_Bill_14_BILL 07 159.xlsx,UNPARSEABLE_AMOUNT,6,rate,Grand Total:,
purchase_bills\SATTI_PLAZA_Bill_14_BILL 07 159.xlsx,UNPARSEABLE_AMOUNT,7,rate,Payment Status:,
purchase_bills\SATTI_PLAZA_Bill_14_BILL 07 159.xlsx,UNPARSEABLE_AMOUNT,4,amount,TBD,
purchase_bills\SATTI_PLAZA_Bill_14_BILL 07 159.xlsx,UNPARSEABLE_AMOUNT,7,amount,UNPAID,
purchase_bills\SATTI_PLAZA_Bill_15_BILL-07-942.xlsx,UNPARSEABLE_AMOUNT,10,rate,Grand Total:,
purchase_bills\SATTI_PLAZA_Bill_15_BILL-07-942.xlsx,UNPARSEABLE_AMOUNT,11,rate,Payment Status:,
purchase_bills\SATTI_PLAZA_Bill_15_BILL-07-942.xlsx,UNPARSEABLE_AMOUNT,3,amount,TBD,
purchase_bills\SATTI_PLAZA_Bill_15_BILL-07-942.xlsx,UNPARSEABLE_AMOUNT,11,amount,Partial,
purchase_bills\SATTI_PLAZA_Bill_16_BILL14201.xlsx,UNPARSEABLE_AMOUNT,11,rate,Grand Total:,
purchase_bills\SATTI_PLAZA_Bill_16_BILL14201.xlsx,UNPARSEABLE_AMOUNT,12,rate,Payment Status:,
purchase_bills\SATTI_PLAZA_Bill_16_BILL14201.xlsx,UNPARSEABLE_AMOUNT,12,amount,pending,
purchase_bills\SATTI_PLAZA_Bill_17_BILL 16 456.xlsx,UNPARSEABLE_AMOUNT,11,rate,Grand Total:,
purchase_bills\SATTI_PLAZA_Bill_17_BILL 16 456.xlsx,UNPARSEABLE_AMOUNT,12,rate,Payment Status:,
purchase_bills\SATTI_PLAZA_Bill_17_BILL 16 456.xlsx,UNPARSEABLE_AMOUNT,4,amount,TBD,
purchase_bills\SATTI_PLAZA_Bill_17_BILL 16 456.xlsx,UNPARSEABLE_AMOUNT,12,amount,PAID,
purchase_bills\SATTI_PLAZA_Bill_18_BILL 17 123.xlsx,UNPARSEABLE_AMOUNT,11,rate,Grand Total:,
purchase_bills\SATTI_PLAZA_Bill_18_BILL 17 123.xlsx,UNPARSEABLE_AMOUNT,12,rate,Payment Status:,
purchase_bills\SATTI_PLAZA_Bill_20_BILL_14_297.xlsx,UNPARSEABLE_AMOUNT,8,rate,Grand Total:,
purchase_bills\SATTI_PLAZA_Bill_20_BILL_14_297.xlsx,UNPARSEABLE_AMOUNT,9,rate,Payment Status:,
purchase_bills\SATTI_PLAZA_Bill_20_BILL_14_297.xlsx,UNPARSEABLE_AMOUNT,9,amount,pending,
quotation_comparisons\SATTI_APTS_Quotation_Comparison_02.xlsx,UNPARSEABLE_AMOUNT,11,rate,TBD,
quotation_comparisons\SATTI_APTS_Quotation_Comparison_05.xlsx,UNPARSEABLE_AMOUNT,8,rate_2,TBD,
quotation_comparisons\SATTI_MALL_Quotation_Comparison_02.xlsx,UNPARSEABLE_AMOUNT,6,rate_4,TBD,
quotation_comparisons\SATTI_PLAZA_Quotation_Comparison_01.xlsx,UNPARSEABLE_AMOUNT,11,rate_2,TBD,
quotation_comparisons\SATTI_PLAZA_Quotation_Comparison_04.xlsx,UNPARSEABLE_AMOUNT,7,rate,TBD,
quotation_comparisons\SATTI_PLAZA_Quotation_Comparison_05.xlsx,UNPARSEABLE_AMOUNT,4,rate_3,TBD,
quotation_comparisons\SATTI_PLAZA_Quotation_Comparison_07.xlsx,UNPARSEABLE_AMOUNT,8,rate,TBD,
quotation_comparisons\SATTI_PLAZA_Quotation_Comparison_07.xlsx,UNPARSEABLE_AMOUNT,4,rate_2,TBD,
utility_bills\SATTI_APTS_IESCO_Bills.xlsx,UNPARSEABLE_AMOUNT,12,amount,TBD,
utility_bills\SATTI_APTS_IESCO_Bills.xlsx,UNPARSEABLE_AMOUNT,13,amount,TBD,
utility_bills\SATTI_APTS_IESCO_Bills.xlsx,UNPARSEABLE_AMOUNT,31,amount,TBD,
utility_bills\SATTI_APTS_IESCO_Bills.xlsx,UNPARSEABLE_AMOUNT,7,total_paid,TBD,
utility_bills\SATTI_APTS_IESCO_Bills.xlsx,UNPARSEABLE_AMOUNT,40,total_paid,TBD,
utility_bills\SATTI_APTS_SNGPL_Bills.xlsx,UNPARSEABLE_AMOUNT,18,total_paid,TBD,
utility_bills\SATTI_APTS_WASA_Bills.xlsx,UNPARSEABLE_AMOUNT,24,total_paid,TBD,
utility_bills\SATTI_MALL_IESCO_Bills.xlsx,UNPARSEABLE_AMOUNT,8,amount,TBD,
utility_bills\SATTI_MALL_IESCO_Bills.xlsx,UNPARSEABLE_AMOUNT,0,total_paid,TBD,
utility_bills\SATTI_MALL_SNGPL_Bills.xlsx,UNPARSEABLE_AMOUNT,14,amount,TBD,
utility_bills\SATTI_PLAZA_IESCO_Bills.xlsx,UNPARSEABLE_AMOUNT,36,amount,TBD,
utility_bills\SATTI_PLAZA_SNGPL_Bills.xlsx,UNPARSEABLE_AMOUNT,3,amount,TBD,
utility_bills\SATTI_PLAZA_SNGPL_Bills.xlsx,UNPARSEABLE_AMOUNT,34,amount,TBD,
vendor_price_lists\V008_Siemens_Pakistan_(Electro)_PriceList.xlsx,UNPARSEABLE_AMOUNT,5,rate,TBD,
